ID,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
W6209,18.0,91,18.5,71.0,partly cloudy,1018.56,3,Winter,5.0,inland,Rainy
W830,31.0,68,13.5,82.0,overcast,1019.94,3,Spring,2.0,inland,Rainy
W752,30.0,51,3.0,48.0,partly cloudy,1012.49,3,Autumn,6.5,inland,Cloudy
W1052,11.0,35,11.5,89.0,partly cloudy,954.53,14,Autumn,18.5,inland,Sunny
W12421,24.0,73,8.5,34.0,overcast,1005.91,2,Autumn,5.5,mountain,Cloudy
W5870,24.0,85,6.0,66.0,partly cloudy,997.58,0,Autumn,4.0,mountain,Rainy
W1338,20.0,23,9.5,58.0,partly cloudy,997.17,0,Winter,3.0,coastal,Snowy
W4831,22.0,99,18.5,82.0,partly cloudy,1012.7,0,Summer,3.5,inland,Cloudy
W2978,44.0,44,4.0,14.0,partly cloudy,1010.12,10,Winter,5.5,coastal,Sunny
W2729,16.0,96,28.0,108.0,overcast,1006.49,0,Autumn,2.0,mountain,Rainy
W8935,19.0,65,10.0,97.0,partly cloudy,1007.33,3,Summer,1.0,coastal,Rainy
W8398,24.0,75,27.5,73.0,partly cloudy,1018.54,13,Winter,3.5,mountain,Cloudy
W6852,18.0,52,5.0,25.0,partly cloudy,1014.04,4,Winter,7.0,inland,Cloudy
W12088,-7.0,62,16.5,51.0,partly cloudy,996.48,0,Winter,3.5,mountain,Snowy
W8579,20.0,76,14.0,73.0,overcast,1002.76,1,Autumn,4.0,coastal,Rainy
W5502,34.0,22,9.5,5.0,clear,1016.34,7,Winter,8.5,inland,Sunny
W12192,31.0,77,8.0,48.0,overcast,1014.2,4,Winter,5.5,mountain,Cloudy
W5837,-2.0,89,14.5,90.0,overcast,992.86,1,Winter,3.5,mountain,Snowy
W1534,17.0,62,9.0,11.0,overcast,1016.34,2,Summer,7.5,mountain,Cloudy
W2207,44.0,51,7.5,17.0,clear,1026.49,6,Summer,6.0,inland,Sunny
W1552,30.0,107,20.5,84.0,partly cloudy,1006.47,5,Autumn,10.0,inland,Cloudy
W6714,-7.0,82,16.0,92.0,overcast,989.51,1,Winter,4.0,mountain,Snowy
W537,16.0,50,9.0,32.0,partly cloudy,1000.8,1,Autumn,7.5,mountain,Cloudy
W8629,39.0,42,0.5,17.0,partly cloudy,1016.34,8,Summer,8.0,inland,Sunny
W12681,19.0,63,4.0,43.0,partly cloudy,1012.4,4,Spring,5.5,mountain,Cloudy
W11032,23.0,46,0.5,1.0,clear,1022.77,7,Summer,5.0,coastal,Sunny
W12751,13.0,90,14.5,93.0,overcast,1014.44,2,Autumn,4.5,inland,Rainy
W1193,26.0,60,6.0,27.0,partly cloudy,843.88,14,Summer,9.5,coastal,Snowy
W10284,24.0,95,9.0,105.0,partly cloudy,1009.96,4,Spring,4.0,coastal,Cloudy
W3714,23.0,81,18.0,97.0,overcast,1018.0,2,Spring,4.5,coastal,Rainy
W10981,0.0,89,15.5,60.0,overcast,981.29,0,Winter,3.5,inland,Snowy
W1964,24.0,94,17.0,80.0,overcast,997.64,0,Spring,1.0,mountain,Rainy
W1293,36.0,67,8.0,93.0,partly cloudy,909.35,1,Summer,15.0,inland,Rainy
W3671,19.0,63,3.0,27.0,partly cloudy,804.48,0,Spring,12.5,inland,Sunny
W9690,39.0,20,1.0,12.0,clear,1016.02,6,Summer,5.5,coastal,Sunny
W98,28.0,35,9.5,0.0,partly cloudy,1023.62,9,Winter,10.0,coastal,Sunny
W2156,24.0,64,14.5,78.0,partly cloudy,1004.06,3,Summer,3.5,inland,Rainy
W8639,82.0,100,25.0,79.0,partly cloudy,1017.79,5,Summer,2.5,inland,Rainy
W6191,37.0,49,5.5,3.0,partly cloudy,1027.14,9,Spring,8.5,coastal,Sunny
W8518,38.0,49,13.5,92.0,overcast,928.0,1,Autumn,0.0,coastal,Sunny
W4916,85.0,107,6.0,95.0,clear,1023.94,13,Spring,3.5,coastal,Sunny
W9083,4.0,84,9.0,58.0,overcast,999.8,0,Winter,3.5,inland,Snowy
W10803,22.0,72,10.5,44.0,overcast,1011.05,4,Winter,7.5,inland,Cloudy
W6475,27.0,48,8.0,3.0,clear,1019.05,7,Spring,9.0,coastal,Sunny
W13017,28.0,28,9.0,14.0,clear,1016.96,5,Winter,10.0,coastal,Sunny
W1296,2.0,98,6.5,89.0,overcast,995.47,1,Winter,1.5,mountain,Snowy
W5128,20.0,69,4.0,29.0,overcast,1002.96,1,Spring,8.0,mountain,Cloudy
W683,12.0,69,4.5,29.0,overcast,1012.37,4,Autumn,8.5,inland,Cloudy
W3181,32.0,56,10.0,15.0,clear,1010.91,5,Summer,7.5,coastal,Sunny
W343,12.0,22,1.0,66.0,partly cloudy,858.36,13,Winter,3.0,inland,Cloudy
W12316,24.0,77,0.5,39.0,partly cloudy,1086.63,9,Spring,4.5,coastal,Snowy
W6913,14.0,103,12.5,96.0,clear,1021.66,5,Winter,9.0,mountain,Sunny
W2115,36.0,23,0.5,7.0,partly cloudy,1021.68,6,Spring,10.0,coastal,Sunny
W4605,22.0,75,10.0,88.0,overcast,1018.77,3,Summer,1.0,inland,Rainy
W9700,23.0,74,13.0,34.0,overcast,1011.92,3,Spring,7.0,mountain,Cloudy
W13111,19.0,54,6.0,37.0,partly cloudy,1000.23,2,Summer,8.5,mountain,Cloudy
W12203,43.0,35,5.0,1.0,partly cloudy,1024.76,6,Autumn,6.5,coastal,Sunny
W10598,22.0,44,10.0,40.0,overcast,963.2,14,Spring,11.5,inland,Rainy
W12355,3.0,75,14.5,91.0,overcast,982.94,0,Winter,3.0,inland,Snowy
W3192,38.0,43,3.0,5.0,clear,1018.91,7,Autumn,8.0,coastal,Sunny
W8015,33.0,48,3.0,13.0,clear,1011.74,11,Summer,9.5,coastal,Sunny
W2135,28.0,77,15.0,94.0,partly cloudy,1014.93,7,Summer,6.5,inland,Cloudy
W556,19.0,87,1.0,70.0,partly cloudy,1012.87,3,Winter,11.5,inland,Sunny
W11889,44.0,89,23.0,96.0,partly cloudy,1016.82,4,Summer,2.5,mountain,Cloudy
W4053,12.0,68,3.5,42.0,partly cloudy,1011.57,3,Autumn,5.5,inland,Cloudy
W12847,11.0,89,6.5,56.0,partly cloudy,998.4,1,Autumn,3.5,coastal,Rainy
W3026,42.0,41,9.0,9.0,clear,1015.33,11,Winter,8.5,coastal,Sunny
W10350,18.0,69,12.0,38.0,partly cloudy,1009.3,3,Spring,7.5,coastal,Cloudy
W10965,-5.0,65,5.0,60.0,overcast,987.77,1,Winter,3.0,inland,Snowy
W7238,18.0,88,18.5,89.0,overcast,1017.99,2,Autumn,1.5,coastal,Rainy
W3288,34.0,67,1.0,45.0,partly cloudy,1001.78,1,Spring,6.5,mountain,Cloudy
W10071,54.0,91,2.0,71.0,clear,1022.48,1,Autumn,14.5,coastal,Sunny
W5621,44.0,64,6.0,5.0,clear,1013.09,9,Winter,9.0,coastal,Sunny
W9269,20.0,56,0.5,38.0,partly cloudy,1007.18,1,Autumn,7.0,coastal,Cloudy
W530,31.0,29,7.0,16.0,partly cloudy,1023.21,5,Spring,7.0,coastal,Sunny
W11458,41.0,48,5.0,8.0,partly cloudy,1029.26,6,Winter,8.5,inland,Sunny
W8146,22.0,43,7.0,5.0,partly cloudy,1026.27,5,Spring,8.5,inland,Sunny
W2075,25.0,68,4.0,24.0,overcast,1006.03,2,Spring,7.5,inland,Cloudy
W298,26.0,68,15.0,53.0,partly cloudy,1014.58,3,Winter,2.5,inland,Rainy
W11567,22.0,41,4.0,17.0,clear,1029.98,7,Winter,7.0,inland,Sunny
W9647,15.0,72,1.0,20.0,partly cloudy,1002.98,1,Winter,9.0,coastal,Cloudy
W8077,14.0,74,4.5,31.0,overcast,1018.2,4,Summer,6.5,coastal,Cloudy
W6729,22.0,48,8.5,82.0,partly cloudy,1002.55,10,Autumn,1.5,coastal,Snowy
W49,26.0,91,9.5,82.0,overcast,1019.42,3,Summer,4.0,mountain,Rainy
W1050,30.0,82,12.0,68.0,overcast,1000.06,1,Spring,3.5,inland,Rainy
W2210,27.0,69,13.0,25.0,partly cloudy,1019.41,4,Summer,6.5,coastal,Cloudy
W11137,37.0,60,5.0,15.0,clear,1018.03,11,Summer,10.0,coastal,Sunny
W7043,26.0,59,2.5,24.0,partly cloudy,1013.68,4,Winter,8.5,inland,Cloudy
W3002,15.0,59,11.0,24.0,partly cloudy,1006.94,1,Autumn,8.0,mountain,Cloudy
W1689,27.0,38,4.5,0.0,clear,1021.59,9,Autumn,8.0,mountain,Sunny
W9446,31.0,60,9.5,26.0,overcast,1005.45,4,Winter,9.0,mountain,Cloudy
W8919,64.0,87,17.5,98.0,overcast,993.29,3,Autumn,1.0,coastal,Rainy
W4868,27.0,75,16.0,95.0,overcast,1008.92,0,Summer,2.0,inland,Rainy
W8261,26.0,77,6.0,55.0,partly cloudy,1080.02,1,Spring,14.5,mountain,Sunny
W11112,-9.0,61,1.5,86.0,overcast,1006.14,14,Autumn,17.0,inland,Rainy
W3930,35.0,67,5.0,14.0,clear,1010.4,10,Spring,7.5,coastal,Sunny
W1720,30.0,41,5.5,5.0,clear,1021.61,10,Autumn,9.5,inland,Sunny
W11532,11.0,74,6.0,10.0,partly cloudy,1014.62,3,Spring,7.0,inland,Cloudy
W6920,23.0,76,6.5,11.0,partly cloudy,1009.29,1,Winter,9.0,inland,Cloudy
W9486,31.0,82,17.0,57.0,overcast,1006.01,1,Autumn,1.5,inland,Rainy
W5876,97.0,91,18.5,106.0,clear,1016.87,1,Summer,7.0,coastal,Sunny
W12471,15.0,108,24.0,104.0,partly cloudy,1002.99,12,Autumn,3.0,mountain,Cloudy
W5069,31.0,75,19.5,81.0,partly cloudy,994.82,1,Spring,1.5,inland,Rainy
W3701,2.0,73,1.5,69.0,overcast,989.31,1,Winter,4.0,mountain,Snowy
W7180,10.0,60,11.5,26.0,overcast,1010.84,3,Winter,5.5,mountain,Cloudy
W7315,21.0,66,0.0,5.0,clear,1012.22,10,Spring,8.5,coastal,Sunny
W4898,27.0,27,8.0,10.0,clear,1027.07,9,Spring,6.0,inland,Sunny
W10689,57.0,77,26.0,76.0,partly cloudy,1006.59,0,Summer,2.0,coastal,Rainy
W3526,34.0,79,1.5,34.0,overcast,1008.11,1,Winter,8.5,coastal,Cloudy
W11022,34.0,78,13.0,10.0,partly cloudy,1006.49,4,Autumn,6.5,mountain,Cloudy
W3604,15.0,72,8.5,78.0,overcast,1010.21,0,Winter,3.5,mountain,Rainy
W1038,2.0,89,11.5,94.0,overcast,993.3,1,Winter,3.5,mountain,Snowy
W9699,20.0,79,0.5,77.0,partly cloudy,1006.32,7,Summer,6.5,coastal,Cloudy
W3551,24.0,66,1.0,12.0,clear,1022.17,9,Autumn,10.0,coastal,Sunny
W1112,22.0,49,0.0,10.0,clear,1023.31,10,Summer,6.5,inland,Sunny
W2726,23.0,74,0.5,28.0,partly cloudy,1017.82,2,Summer,6.5,mountain,Cloudy
W10118,12.0,69,13.5,49.0,overcast,1017.42,1,Summer,8.0,inland,Cloudy
W12629,29.0,97,16.0,65.0,partly cloudy,996.29,3,Summer,4.0,inland,Rainy
W10573,32.0,69,5.5,6.0,clear,1026.28,6,Winter,9.5,mountain,Sunny
W10241,17.0,66,1.5,28.0,cloudy,1099.65,9,Autumn,18.5,mountain,Sunny
W4468,18.0,51,8.0,24.0,partly cloudy,1009.25,4,Autumn,8.5,coastal,Cloudy
W8395,17.0,67,5.5,38.0,overcast,1013.81,3,Summer,8.5,coastal,Cloudy
W5036,2.0,63,17.0,96.0,overcast,995.86,1,Winter,2.0,inland,Snowy
W10131,32.0,94,5.5,61.0,partly cloudy,1012.43,0,Winter,3.5,mountain,Rainy
W6923,28.0,43,8.0,14.0,clear,1019.62,10,Spring,7.5,inland,Sunny
W12715,31.0,66,7.0,38.0,partly cloudy,820.69,9,Winter,4.0,mountain,Rainy
W6732,15.0,63,6.5,61.0,overcast,1015.01,3,Winter,1.0,mountain,Rainy
W2251,38.0,77,11.5,33.0,partly cloudy,1129.16,3,Winter,1.0,coastal,Sunny
W13114,42.0,106,32.5,103.0,partly cloudy,996.45,14,Spring,1.0,mountain,Rainy
W8131,43.0,66,6.5,16.0,partly cloudy,1013.71,8,Summer,6.0,mountain,Sunny
W11502,-7.0,88,17.5,62.0,overcast,989.68,0,Winter,2.0,mountain,Snowy
W8489,42.0,29,9.0,17.0,clear,1010.06,5,Autumn,6.5,mountain,Sunny
W11626,29.0,72,9.0,20.0,overcast,1005.99,4,Winter,8.0,mountain,Cloudy
W6894,20.0,64,9.0,41.0,cloudy,837.98,0,Summer,2.5,mountain,Snowy
W2698,22.0,72,3.5,38.0,partly cloudy,1009.03,2,Winter,6.5,inland,Cloudy
W7520,19.0,64,8.5,44.0,overcast,1017.73,3,Spring,7.0,mountain,Cloudy
W2545,-19.0,54,1.5,22.0,overcast,1121.08,11,Winter,9.5,coastal,Cloudy
W3244,31.0,70,8.0,42.0,overcast,1015.08,3,Autumn,6.5,inland,Cloudy
W350,0.0,82,17.0,50.0,overcast,988.71,1,Winter,4.5,mountain,Snowy
W8147,19.0,35,8.0,32.0,overcast,1123.4,10,Spring,6.0,coastal,Cloudy
W6119,28.0,72,8.0,75.0,partly cloudy,993.3,1,Autumn,3.5,coastal,Rainy
W12083,31.0,55,0.5,11.0,partly cloudy,1013.31,4,Summer,5.5,inland,Cloudy
W8877,21.0,65,5.5,14.0,clear,1019.99,7,Spring,9.5,inland,Sunny
W3984,11.0,52,2.5,21.0,partly cloudy,1014.62,4,Winter,5.5,coastal,Cloudy
W9607,43.0,34,10.5,56.0,overcast,868.69,13,Winter,5.0,mountain,Rainy
W8423,48.0,76,2.5,17.0,partly cloudy,1043.58,3,Summer,14.5,inland,Rainy
W10885,51.0,86,8.5,100.0,partly cloudy,1003.4,7,Autumn,9.0,inland,Cloudy
W9336,7.0,57,11.5,61.0,overcast,1045.59,12,Summer,1.5,inland,Cloudy
W12069,39.0,81,19.0,75.0,clear,1028.24,11,Winter,8.5,inland,Sunny
W11909,13.0,91,23.5,72.0,partly cloudy,1000.19,1,Winter,1.0,inland,Rainy
W9281,48.0,74,15.0,72.0,overcast,925.56,4,Spring,2.5,mountain,Rainy
W10437,-8.0,85,11.5,80.0,overcast,992.47,0,Winter,2.0,inland,Snowy
W5668,37.0,47,6.5,4.0,clear,1020.52,11,Spring,9.0,coastal,Sunny
W10000,27.0,78,13.0,14.0,partly cloudy,1004.29,2,Spring,6.5,mountain,Cloudy
W1364,37.0,51,9.5,5.0,clear,1025.58,5,Autumn,8.5,mountain,Sunny
W4054,-1.0,78,7.0,86.0,overcast,985.74,5,Winter,1.0,inland,Snowy
W3847,30.0,36,3.5,1.0,partly cloudy,1022.96,10,Summer,7.5,coastal,Sunny
W4477,-9.0,98,12.0,68.0,overcast,992.64,1,Winter,1.5,mountain,Snowy
W13090,33.0,99,12.0,105.0,clear,1028.08,12,Spring,6.0,inland,Sunny
W622,21.0,58,7.5,16.0,overcast,1019.37,2,Autumn,7.5,inland,Cloudy
W6249,33.0,64,1.5,3.0,partly cloudy,1024.93,9,Spring,5.0,coastal,Sunny
W7276,26.0,73,2.5,34.0,overcast,1001.41,3,Winter,8.0,inland,Cloudy
W12147,18.0,90,15.0,73.0,overcast,998.94,0,Autumn,2.0,coastal,Rainy
W1295,33.0,27,8.5,11.0,clear,1026.22,6,Winter,9.5,mountain,Sunny
W6822,3.0,95,1.0,81.0,partly cloudy,992.39,1,Winter,2.5,mountain,Snowy
W8719,32.0,97,15.5,107.0,partly cloudy,1012.75,10,Spring,3.0,coastal,Sunny
W3891,31.0,65,5.5,61.0,overcast,990.46,0,Winter,3.5,coastal,Rainy
W3666,29.0,62,13.5,33.0,overcast,1017.15,4,Summer,7.5,coastal,Cloudy
W11792,27.0,75,10.0,38.0,cloudy,1131.21,7,Spring,12.5,inland,Sunny
W5015,25.0,27,7.0,13.0,clear,1018.28,6,Autumn,6.5,mountain,Sunny
W787,25.0,64,11.5,58.0,overcast,1015.31,2,Spring,3.5,coastal,Rainy
W909,20.0,67,7.0,6.0,clear,1025.47,5,Spring,5.5,inland,Sunny
W2213,16.0,69,3.0,21.0,partly cloudy,1005.7,1,Winter,7.0,inland,Cloudy
W4419,-2.0,67,13.0,91.0,overcast,994.16,1,Winter,1.0,mountain,Snowy
W11162,65.0,94,17.5,71.0,overcast,1019.9,2,Autumn,3.5,coastal,Cloudy
W7765,29.0,48,7.5,7.0,partly cloudy,1019.5,6,Winter,8.0,coastal,Sunny
W12986,43.0,45,2.5,0.0,clear,1013.04,7,Summer,6.5,mountain,Sunny
W4876,23.0,37,7.5,8.0,clear,1028.87,5,Autumn,6.5,inland,Sunny
W47,33.0,66,9.0,18.0,partly cloudy,1014.34,3,Autumn,6.0,mountain,Cloudy
W6663,34.0,73,2.0,41.0,overcast,1005.56,4,Spring,9.0,coastal,Cloudy
W8857,-2.0,75,8.0,80.0,overcast,987.92,1,Winter,4.0,inland,Snowy
W1682,20.0,32,7.0,5.0,clear,1019.85,9,Autumn,6.0,coastal,Sunny
W6375,18.0,56,11.0,46.0,partly cloudy,1012.72,2,Summer,6.5,mountain,Cloudy
W5422,34.0,61,1.5,34.0,partly cloudy,1000.08,3,Spring,7.0,coastal,Cloudy
W2668,16.0,51,12.5,18.0,partly cloudy,1013.79,1,Autumn,7.5,coastal,Cloudy
W5000,33.0,79,9.0,57.0,overcast,996.99,3,Winter,1.5,mountain,Rainy
W365,25.0,65,7.0,0.0,clear,1014.06,10,Winter,5.0,coastal,Sunny
W10616,-7.0,67,1.0,96.0,overcast,981.04,0,Winter,3.5,inland,Snowy
W1691,20.0,57,9.5,5.0,partly cloudy,1028.05,5,Winter,5.5,coastal,Sunny
W11442,3.0,78,16.0,60.0,overcast,999.94,1,Winter,3.0,mountain,Snowy
W12159,65.0,101,13.5,74.0,overcast,994.44,6,Winter,2.5,mountain,Rainy
W1387,4.0,62,4.5,95.0,overcast,872.6,2,Spring,10.0,inland,Rainy
W12607,4.0,70,5.0,50.0,partly cloudy,987.13,12,Spring,15.0,inland,Rainy
W1504,-3.0,90,16.5,55.0,overcast,988.24,1,Winter,1.5,inland,Snowy
W12001,29.0,71,10.0,64.0,partly cloudy,1009.65,0,Winter,2.5,inland,Rainy
W7973,29.0,74,11.5,17.0,partly cloudy,1019.18,1,Summer,7.0,mountain,Cloudy
W9470,42.0,66,5.0,2.0,clear,1014.78,11,Winter,6.0,coastal,Sunny
W2127,16.0,85,7.0,96.0,overcast,995.5,1,Summer,2.0,coastal,Rainy
W7610,17.0,54,2.0,19.0,partly cloudy,1003.4,2,Summer,8.0,inland,Cloudy
W8487,25.0,99,20.5,90.0,overcast,1004.14,0,Winter,2.5,coastal,Rainy
W13097,26.0,59,10.0,26.0,overcast,1007.97,2,Autumn,7.0,inland,Cloudy
W6838,21.0,81,7.5,98.0,overcast,1008.43,0,Winter,1.5,coastal,Rainy
W917,16.0,55,5.5,45.0,overcast,1007.32,1,Spring,7.0,mountain,Cloudy
W3971,36.0,39,6.0,16.0,clear,1021.93,10,Spring,8.0,mountain,Sunny
W5942,20.0,40,10.0,11.0,clear,1028.64,9,Spring,10.0,inland,Sunny
W1860,-4.0,76,19.5,97.0,overcast,986.84,1,Winter,2.5,mountain,Snowy
W8849,32.0,53,8.0,20.0,overcast,1001.82,4,Spring,7.0,coastal,Cloudy
W8897,36.0,24,4.0,3.0,clear,1029.36,9,Winter,8.0,inland,Sunny
W11274,32.0,24,7.0,18.0,partly cloudy,1015.7,6,Summer,5.5,inland,Sunny
W9574,25.0,65,11.5,38.0,partly cloudy,1018.0,3,Autumn,6.5,mountain,Cloudy
W7056,-8.0,87,19.5,50.0,overcast,985.39,0,Winter,2.5,inland,Snowy
W131,23.0,52,1.0,36.0,partly cloudy,1017.92,1,Spring,8.5,mountain,Cloudy
W9940,29.0,88,5.0,82.0,partly cloudy,997.72,2,Summer,1.0,inland,Rainy
W11050,10.0,75,0.5,44.0,overcast,1015.69,1,Autumn,5.5,inland,Cloudy
W4208,25.0,71,17.5,80.0,partly cloudy,998.12,2,Winter,2.0,coastal,Rainy
W698,21.0,61,2.0,33.0,partly cloudy,1014.64,4,Autumn,7.0,mountain,Cloudy
W6083,-6.0,33,1.0,76.0,cloudy,1084.82,8,Winter,11.0,coastal,Snowy
W9523,22.0,78,14.5,13.0,partly cloudy,1010.45,1,Winter,8.0,mountain,Cloudy
W5392,20.0,51,15.0,26.0,partly cloudy,1007.98,1,Autumn,7.0,inland,Cloudy
W24,26.0,73,13.5,29.0,overcast,1012.02,1,Summer,9.0,inland,Cloudy
W7405,21.0,43,5.0,10.0,clear,1020.95,10,Winter,8.0,coastal,Sunny
W5028,29.0,40,0.5,93.0,cloudy,923.14,10,Autumn,1.0,inland,Cloudy
W1322,20.0,85,8.5,81.0,overcast,1014.67,3,Winter,1.0,coastal,Rainy
W12231,44.0,41,5.0,11.0,clear,1022.17,11,Spring,8.5,mountain,Sunny
W6112,14.0,68,11.0,14.0,partly cloudy,1000.36,1,Autumn,5.5,inland,Cloudy
W10311,40.0,69,5.0,6.0,partly cloudy,1018.64,10,Winter,5.0,mountain,Sunny
W7556,1.0,92,19.0,60.0,overcast,999.31,0,Winter,4.0,inland,Snowy
W12171,38.0,58,6.5,11.0,clear,1013.0,8,Winter,5.5,inland,Sunny
W12899,45.0,88,38.5,77.0,overcast,1009.72,13,Spring,2.5,inland,Rainy
W5469,33.0,41,6.0,65.0,cloudy,1185.35,4,Spring,9.5,inland,Sunny
W5834,15.0,52,0.0,31.0,partly cloudy,1006.72,3,Autumn,5.5,mountain,Cloudy
W10366,15.0,96,10.5,84.0,overcast,1005.29,1,Spring,4.5,inland,Rainy
W8480,34.0,20,0.5,48.0,partly cloudy,923.95,3,Autumn,17.5,inland,Cloudy
W670,18.0,63,1.0,15.0,partly cloudy,1001.89,1,Winter,9.0,inland,Cloudy
W6991,29.0,66,0.5,2.0,clear,1011.57,7,Winter,10.0,inland,Sunny
W4802,14.0,66,10.0,41.0,partly cloudy,1004.91,1,Autumn,7.5,coastal,Cloudy
W3487,29.0,27,13.0,22.0,partly cloudy,1127.97,6,Winter,9.5,mountain,Sunny
W9000,10.0,76,15.0,31.0,partly cloudy,1019.67,3,Autumn,7.5,inland,Cloudy
W11280,13.0,77,11.0,97.0,partly cloudy,1007.21,3,Spring,4.5,inland,Rainy
W8662,26.0,62,2.0,1.0,clear,1010.26,10,Summer,5.5,coastal,Sunny
W13169,44.0,45,7.0,28.0,partly cloudy,894.65,5,Spring,11.5,inland,Sunny
W3157,13.0,76,2.0,29.0,cloudy,817.57,11,Spring,4.0,mountain,Rainy
W766,22.0,66,7.0,23.0,overcast,1005.65,2,Winter,8.5,coastal,Cloudy
W10895,20.0,67,9.0,31.0,overcast,1019.17,4,Autumn,6.0,inland,Cloudy
W6897,71.0,107,19.0,85.0,clear,1021.56,3,Summer,5.5,mountain,Sunny
W238,8.0,78,34.5,106.0,partly cloudy,982.66,11,Winter,3.5,inland,Snowy
W2789,20.0,50,14.0,33.0,overcast,1002.48,3,Autumn,5.0,coastal,Cloudy
W2326,25.0,83,18.5,98.0,overcast,993.63,3,Autumn,4.0,inland,Rainy
W11108,13.0,66,13.5,58.0,overcast,1008.7,1,Autumn,1.5,coastal,Rainy
W5869,24.0,72,14.5,50.0,overcast,1008.63,2,Spring,2.5,coastal,Rainy
W9410,34.0,60,11.5,55.0,overcast,1018.05,3,Summer,1.5,inland,Rainy
W9524,18.0,99,8.0,95.0,overcast,1012.02,2,Spring,3.0,inland,Rainy
W5617,14.0,90,7.0,66.0,overcast,1011.74,0,Spring,4.5,mountain,Rainy
W11381,20.0,56,1.0,14.0,partly cloudy,1013.66,5,Spring,9.5,inland,Sunny
W7475,11.0,98,14.0,61.0,overcast,999.12,3,Winter,1.0,mountain,Rainy
W6859,18.0,54,13.5,43.0,overcast,1014.61,2,Winter,7.5,mountain,Cloudy
W13031,20.0,60,7.0,39.0,partly cloudy,1016.08,3,Winter,5.5,coastal,Cloudy
W2415,-7.0,35,10.0,34.0,cloudy,1100.82,12,Autumn,0.5,mountain,Snowy
W9359,29.0,73,4.5,12.0,cloudy,884.69,9,Spring,11.5,coastal,Sunny
W7980,99.0,108,13.0,105.0,clear,1016.03,13,Spring,4.5,coastal,Sunny
W10729,12.0,51,0.0,42.0,partly cloudy,1017.84,1,Summer,8.5,mountain,Cloudy
W5464,31.0,68,9.0,41.0,partly cloudy,1016.6,2,Spring,7.0,inland,Cloudy
W8118,31.0,62,6.5,66.0,overcast,1003.32,1,Summer,3.5,mountain,Rainy
W780,12.0,93,9.5,86.0,overcast,996.35,0,Spring,1.5,coastal,Rainy
W1786,29.0,93,8.5,74.0,overcast,1013.89,0,Autumn,4.5,coastal,Rainy
W9662,34.0,35,0.0,16.0,clear,1010.02,5,Summer,5.0,mountain,Sunny
W3914,34.0,55,14.0,36.0,overcast,1003.77,1,Summer,9.0,mountain,Cloudy
W13018,29.0,62,10.5,82.0,overcast,1007.8,2,Summer,4.0,coastal,Rainy
W9594,25.0,69,5.5,24.0,partly cloudy,1006.23,2,Summer,5.5,mountain,Cloudy
W8668,15.0,60,3.0,39.0,overcast,1019.44,2,Winter,8.5,inland,Cloudy
W4879,11.0,39,14.5,29.0,partly cloudy,913.44,9,Autumn,9.5,inland,Sunny
W11400,32.0,75,7.5,99.0,partly cloudy,1003.49,1,Winter,1.5,coastal,Rainy
W7640,25.0,24,9.5,36.0,cloudy,1155.32,7,Autumn,1.5,coastal,Cloudy
W4202,36.0,29,4.0,12.0,clear,1017.28,7,Winter,7.0,coastal,Sunny
W5624,24.0,44,3.0,3.0,clear,1021.75,7,Autumn,8.0,coastal,Sunny
W2883,21.0,55,6.0,19.0,overcast,1017.92,1,Winter,5.5,coastal,Cloudy
W5344,36.0,54,6.0,17.0,clear,1010.34,5,Spring,8.0,inland,Sunny
W12298,28.0,98,16.5,86.0,overcast,1019.5,3,Spring,3.0,mountain,Rainy
W3453,3.0,70,2.0,68.0,cloudy,1159.16,12,Autumn,15.5,mountain,Sunny
W1255,10.0,71,13.5,72.0,partly cloudy,991.05,2,Summer,4.0,coastal,Rainy
W7208,71.0,91,5.5,80.0,clear,1024.69,7,Summer,4.0,coastal,Sunny
W7916,23.0,62,14.5,24.0,partly cloudy,1005.56,2,Autumn,5.5,inland,Cloudy
W11764,14.0,57,9.0,35.0,overcast,1007.95,4,Autumn,5.0,mountain,Cloudy
W9904,18.0,67,16.0,54.0,overcast,994.09,2,Winter,1.5,coastal,Rainy
W10572,41.0,66,8.0,11.0,clear,1020.81,11,Winter,9.0,mountain,Sunny
W11956,26.0,74,14.5,46.0,partly cloudy,1011.1,1,Summer,5.5,coastal,Cloudyy
W4155,6.0,45,14.5,64.0,partly cloudy,981.59,4,Summer,11.5,mountain,Cloudy
W12177,0.0,77,7.5,86.0,partly cloudy,982.45,0,Winter,4.5,inland,Snowy
W5138,27.0,95,7.5,71.0,overcast,1019.71,3,Winter,1.5,inland,Rainy
W3584,11.0,67,7.0,30.0,partly cloudy,1000.72,3,Spring,7.0,inland,Cloudy
W6011,10.0,53,3.0,34.0,partly cloudy,1008.23,3,Summer,5.0,inland,Cloudy
W7847,32.0,25,8.5,36.0,partly cloudy,1052.43,5,Autumn,15.0,inland,Cloudy
W6539,49.0,83,0.0,71.0,partly cloudy,1009.87,3,Autumn,10.0,inland,Cloudy
W10631,34.0,60,3.0,19.0,clear,1010.31,7,Spring,9.0,inland,Sunny
W5791,30.0,55,5.0,13.0,partly cloudy,1024.27,9,Autumn,6.0,mountain,Sunny
W7917,20.0,93,5.0,109.0,overcast,1000.64,6,Summer,8.5,coastal,Cloudy
